"","subject","correct_judgment","button_expected","pic_file","trial","button_pressed","button_press_time","display_on_time","rt","response_accuracy","particle","version","sentence","logRT","foc","congruence"
"1050","v2p3","no","2","22_obj-nichtnur-no_trgt4_throw away.png","23","2","1078178.00","1074993.57",3184,"correct","only","2","Miś wyrzucił nie tylko misie.",8.06589354696427,"obj","incongruent"
"1051","v2p3","no","2","23_filler-no_Trgt-5_steal.png","52","2","1407612.00","1405677.67",1934,"correct","filler","2","Lew ukradł trzy talerze.",7.56734567601324,"obj","incongruent"
"1052","v2p3","no","2","23_subj-nichtnur-no_trgt4_steal.png","43","2","1332159.00","1328964.68",3194,"correct","only","2","Cytryny ukradł nie tylko lew.",8.06902932877496,"subj","incongruent"
"1053","v2p3","no","2","24_filler-no_Trgt-4_steal.png","22","2","1069788.00","1067793.91",1994,"correct","filler","2","Prosiaczek ukradł sześć kapeluszy.",7.59789795052178,"obj","incongruent"
"1054","v2p3","no","2","24_most-no-sfof_trgt4_steal.png","97","2","1884252.00","1881488.11",2763,"correct","most","2","Najwięcej królik ukradł noży.",7.92407232492342,"obj","incongruent"
"1055","v2p3","no","2","3_filler-no_Trgt-3_break.png","62","2","1531905.00","1528371.77",3533,"correct","filler","2","Osioł popsuł parę zegarów.",8.16990264735914,"obj","incongruent"
"1056","v2p3","no","2","3_subj-nichtnur-no_trgt3_break.png","58","2","1496895.00","1493073.46",3821,"correct","only","2","Telefony popsuł nie tylko osioł.",8.2482674474469,"subj","incongruent"
"1057","v2p3","no","2","4_filler-no_Trgt-4_break.png","42","2","1323276.00","1318298.54",4977,"correct","filler","2","Pies popsuł kilka suszarek.",8.51258257885855,"obj","incongruent"
"1058","v2p3","no","2","4_most-no-sfof_trgt4_break.png","38","2","1276865.00","1271434.11",5430,"correct","most","2","Najwięcej osioł popsuł zszywaczy.",8.59969441292798,"obj","incongruent"
"1059","v2p3","no","2","5_filler-no_Trgt-6_buy.png","59","2","1506495.00","1502756.33",3738,"correct","filler","2","Lew kupił kilka butelek.",8.22630598801551,"obj","incongruent"
"1060","v2p3","no","2","5_most-no-sfof_trgt3_buy.png","51","2","1401244.00","1399544.62",1699,"correct","most","2","Najwięcej pomidorów kupił królik.",7.43779512167193,"subj","incongruent"
"1061","v2p3","no","2","6_filler-no_Trgt-4_buy.png","87","2","1799043.00","1796125.56",2917,"correct","filler","2","Prosiaczek kupił kilka hotdogów.",7.97831096986772,"obj","incongruent"
"1062","v2p3","no","2","6_obj-nichtnur-no_trgt4_buy.png","61","2","1523485.00","1521772.09",1712,"correct","only","2","Osioł kupił nie tylko szczoteczki.",7.44541755670169,"obj","incongruent"
"1063","v2p3","no","2","7_filler-no_Trgt-3_collect.png","33","2","1225761.00","1221853.17",3907,"correct","filler","2","Lew zebrał parę róż.",8.27052509505507,"obj","incongruent"
"1064","v2p3","no","2","7_subj-nichtnur-no_trgt6_collect.png","34","2","1234119.00","1231869.35",2249,"correct","only","2","Grzyby zebrał nie tylko lew.",7.71824095195932,"subj","incongruent"
"1065","v2p3","no","2","8_filler-no_Trgt-6_collect.png","76","2","1663792.00","1657598.88",6193,"correct","filler","2","Prosiaczek zebrał kilka znaczków.",8.73117490093806,"obj","incongruent"
"1066","v2p3","no","2","8_most-no-sfof_trgt6_collect.png","86","2","1789565.00","1786009.37",3555,"correct","most","2","Najwięcej miś zebrał kamieni.",8.17611034223734,"obj","incongruent"
"1067","v2p3","no","2","9_filler-no_Trgt-6_find.png","92","2","1838677.00","1836306.94",2370,"correct","filler","2","Królik znalazł trzy cygara.",7.77064523412918,"obj","incongruent"
"1068","v2p3","no","2","9_most-no-sfof_trgt6_find.png","68","2","1589762.00","1584935.71",4826,"correct","most","2","Najwięcej kluczy znalazł osioł.",8.48177324618498,"subj","incongruent"
"1069","v2p3","no","2","practice_4.png","5","2","831925.00","827922.11",4002,"correct","practice","2","Pies znalazł siedem kul.",8.29454951514368,"obj","incongruent"
"1071","v2p3","no","2","practice_6.png","4","2","819883.00","816905.98",2977,"correct","practice","2","Lew nie wygrał żadnych chorągiewek.",7.99867136101578,"obj","incongruent"
"1072","v2p3","yes","4","1_filler-yes_Trgt-3_eat.png","49","4","1387263.00","1382495.44",4767,"correct","filler","2","Pies zjadł parę główek kapusty.",8.46947245520483,"obj","congruent"
"1073","v2p3","yes","4","1_most-yes-stot_trgt6_eat.png","10","4","938502.00","933200.40",5301,"correct","most","2","Najwięcej ciastek zjadł lew.",8.57565076098781,"subj","congruent"
"1074","v2p3","yes","4","10_filler-yes_Trgt-3_find.png","79","4","1726900.00","1724695.66",2204,"correct","filler","2","Pies znalazł trzy żarówki.",7.6980291702728,"obj","congruent"
"1075","v2p3","yes","4","10_most-yes-sfot_trgt3_find.png","57","4","1487837.00","1485157.17",2679,"correct","only","2","Osioł znalazł nie tylko okulary.",7.89319886954461,"obj","congruent"
"1076","v2p3","yes","4","11_filler-yes_Trgt-5_catch.png","45","4","1350249.00","1345797.20",4451,"correct","filler","2","Lew złapał dużo żabek.",8.40088406901585,"obj","congruent"
"1077","v2p3","yes","4","11_most-yes-stot_trgt5_catch.png","78","4","1677552.00","1676247.97",1304,"correct","only","2","Biedronki złapał nie tylko królik.",7.1731917424866,"subj","congruent"
"1078","v2p3","yes","4","12_filler-yes_Trgt-6_catch.png","28","4","1129126.00","1124274.52",4851,"correct","filler","2","Prosiaczek złapał sześć mrówek.",8.48694014824522,"obj","congruent"
"1079","v2p3","yes","4","12_most-yes-sfot_trgt3_catch.png","74","4","1644988.00","1642882.92",2105,"correct","most","2","Najwięcej królik złapał balonów.",7.65207074611648,"obj","congruent"
"1080","v2p3","yes","4","13_filler-yes_Trgt-5_bring.png","24","4","1088083.00","1084826.44",3256,"correct","filler","2","Lew przyniósł pięć długopisów.",8.08825472712243,"obj","congruent"
"1081","v2p3","yes","4","13_most-yes-stot_trgt5_bring.png","13","4","984904.00","979698.14",5205,"correct","most","2","Najwięcej spinaczy przyniósł miś.",8.55737498104907,"subj","congruent"
"1082","v2p3","yes","4","14_filler-yes_Trgt-3_bring.png","65","4","1562686.00","1560070.23",2615,"correct","filler","2","Prosiaczek przyniósł trzy młotki.",7.86901937649902,"obj","congruent"
"1083","v2p3","yes","4","14_most-yes-sfot_trgt5_bring.png","27","4","1117780.00","1115174.96",2605,"correct","only","2","Miś przyniósł nie tylko kredki.",7.86518795418747,"obj","congruent"
"1084","v2p3","yes","4","15_filler-yes_Trgt-6_paint.png","11","4","964199.00","960799.06",3399,"correct","filler","2","Królik namalował sześć kresek.",8.13123654969612,"obj","congruent"
"1085","v2p3","yes","4","15_most-yes-stot_trgt6_paint.png","75","4","1652721.00","1650315.89",2405,"correct","only","2","Chmurki namalował nie tylko osioł.",7.78530518253986,"subj","congruent"
"1086","v2p3","yes","4","16_filler-yes_Trgt-5_paint.png","16","4","1016224.00","1013163.22",3060,"correct","filler","2","Miś namalował pięć kwiatków.",8.02617019494643,"obj","congruent"
"1087","v2p3","yes","4","16_most-yes-sfot_trgt5_paint.png","72","4","1626695.00","1622733.89",3961,"correct","most","2","Najwięcej pies namalował kółek.",8.28425179762192,"obj","congruent"
"1088","v2p3","yes","4","17_filler-yes_Trgt-6_take.png","88","4","1808263.00","1805308.43",2954,"correct","filler","2","Pies zabrał sześć zapałek.",7.99091546309133,"obj","congruent"
"1089","v2p3","yes","4","17_most-yes-stot_trgt3_take.png","67","4","1578641.00","1576452.78",2188,"correct","most","2","Najwięcej torebek zabrał lew.",7.69074316354187,"subj","congruent"
"1090","v2p3","yes","4","18_filler-yes_Trgt-5_take.png","69","4","1599290.00","1595818.52",3471,"correct","filler","2","Osioł zabrał pięć piór.",8.15219801586179,"obj","congruent"
"1091","v2p3","yes","4","18_most-yes-sfot_trgt3_take.png","89","4","1815596.00","1813091.39",2504,"correct","only","2","Prosiaczek zabrał nie tylko zeszyty.",7.82564473221999,"obj","congruent"
"1092","v2p3","yes","4","19_filler-yes_Trgt-4_win.png","37","4","1262155.00","1260251.31",1903,"correct","filler","2","Pies wygrał cztery kurczaczki.",7.55118686729615,"obj","congruent"
"1093","v2p3","yes","4","19_most-yes-stot_trgt5_win.png","9","4","926627.00","921567.61",5059,"correct","only","2","Cukierki wygrał nie tylko lew.",8.52892411429194,"subj","congruent"
"1094","v2p3","yes","4","2_filler-yes_Trgt-5_eat.png","98","4","1893635.00","1889304.41",4330,"correct","filler","2","Lew zjadł dużo jabłek.",8.37332282099653,"obj","congruent"
"1095","v2p3","yes","4","2_most-yes-sfot_trgt5_eat.png","71","4","1617531.00","1613234.34",4296,"correct","only","2","Prosiaczek zjadł nie tylko ogórki.",8.3654396361887,"obj","congruent"
"1096","v2p3","yes","4","20_filler-yes_Trgt-3_win.png","53","4","1414454.00","1412760.65",1693,"correct","filler","2","Lew wygrał trzy puchary.",7.43425738213314,"obj","congruent"
"1097","v2p3","yes","4","20_most-yes-sfot_trgt6_win.png","93","4","1845891.00","1843573.27",2317,"correct","most","2","Najwięcej prosiaczek wygrał serduszek.",7.74802852443238,"obj","congruent"
"1098","v2p3","yes","4","21_filler-yes_Trgt-4_throw away.png","73","4","1635925.00","1633416.72",2508,"correct","filler","2","Prosiaczek wyrzucił cztery poduszki.",7.82724090175281,"obj","congruent"
"1099","v2p3","yes","4","21_most-yes-stot_trgt4_throw away.png","100","2","1911262.00","1907553.52",3708,"incorrect","most","2","Najwięcej skarpetek wyrzucił królik.",8.21824792668574,"subj","congruent"
"1100","v2p3","yes","4","22_filler-yes_Trgt-4_throw away.png","12","4","973542.00","970081.94",3460,"correct","filler","2","Osioł wyrzucił cztery paski.",8.14902386805177,"obj","congruent"
"1101","v2p3","yes","4","22_most-yes-sfot_trgt4_throw away.png","7","4","903712.00","899085.36",4626,"correct","only","2","Miś wyrzucił nie tylko klocki.",8.43944784279138,"obj","congruent"
"1102","v2p3","yes","4","23_filler-yes_Trgt-5_steal.png","66","4","1571207.00","1568369.84",2837,"correct","filler","2","Królik ukradł pięć kubków.",7.95050243480885,"obj","congruent"
"1103","v2p3","yes","4","23_most-yes-stot_trgt4_steal.png","50","4","1394636.00","1392444.96",2191,"correct","only","2","Banany ukradł nie tylko pies.",7.69211333959547,"subj","congruent"
"1104","v2p3","yes","4","24_filler-yes_Trgt-4_steal.png","63","4","1542705.00","1540771.17",1933,"correct","filler","2","Królik ukradł cztery fajki.",7.56682847920833,"obj","congruent"
"1105","v2p3","yes","4","24_most-yes-sfot_trgt4_steal.png","54","4","1422929.00","1419726.99",3202,"correct","most","2","Najwięcej osioł ukradł łyżek.",8.07153089355666,"obj","congruent"
"1106","v2p3","yes","4","3_filler-yes_Trgt-3_break.png","77","4","1671806.00","1669031.67",2774,"correct","filler","2","Prosiaczek popsuł parę pompek.",7.92804560087478,"obj","congruent"
"1107","v2p3","yes","4","3_most-yes-stot_trgt3_break.png","17","4","1025410.00","1021662.80",3747,"correct","only","2","Kalkulatory zepsuł nie tylko królik.",8.22871079879369,"subj","congruent"
"1108","v2p3","yes","4","4_filler-yes_Trgt-4_break.png","91","4","1831760.00","1829740.61",2019,"correct","filler","2","Osioł popsuł kilka suszarek.",7.61035761831284,"obj","congruent"
"1109","v2p3","yes","4","4_most-yes-sfot_trgt4_break.png","83","4","1760824.00","1757644.06",3179,"correct","most","2","Najwięcej miś popsuł kostek.",8.0643219609108,"obj","congruent"
"1110","v2p3","yes","4","5_filler-yes_Trgt-6_buy.png","15","4","1007996.00","1001680.44",6315,"correct","filler","2","Królik kupił dużo butelek.",8.75068303478459,"obj","congruent"
"1111","v2p3","yes","4","5_most-yes-stot_trgt3_buy.png","20","4","1054424.00","1052094.66",2329,"correct","most","2","Najwięcej papryk kupił pies.",7.75319426988434,"subj","congruent"
"1112","v2p3","yes","4","6_filler-yes_Trgt-4_buy.png","56","4","1480176.00","1475890.95",4285,"correct","filler","2","Królik kupił kilka hotdogów.",8.36287583103188,"obj","congruent"
"1113","v2p3","yes","4","6_most-yes-sfot_trgt4_buy.png","90","4","1824118.00","1821690.98",2427,"correct","only","2","Osioł kupił nie tylko ręczniki.",7.7944112057266,"obj","congruent"
"1114","v2p3","yes","4","7_filler-yes_Trgt-3_collect.png","25","4","1098278.00","1094692.63",3585,"correct","filler","2","Miś zebrał parę róż.",8.18451375303372,"obj","congruent"
"1115","v2p3","yes","4","7_most-yes-stot_trgt6_collect.png","84","4","1768239.00","1766110.33",2128,"correct","only","2","Truskawki zebrał nie tylko pies.",7.66293785046154,"subj","congruent"
"1116","v2p3","yes","4","8_filler-yes_Trgt-6_collect.png","19","4","1045985.00","1041945.16",4039,"correct","filler","2","Miś zebrał dużo znaczków.",8.30375241556341,"obj","congruent"
"1117","v2p3","yes","4","8_most-yes-sfot_trgt6_collect.png","41","4","1312438.00","1304965.83",7472,"correct","most","2","Najwięcej lew zebrał liści.",8.91891797990868,"obj","congruent"
"1118","v2p3","yes","4","9_filler-yes_Trgt-6_find.png","32","4","1216219.00","1212903.61",3315,"correct","filler","2","Osioł znalazł sześć zapalniczek.",8.10621290261996,"obj","congruent"
"1119","v2p3","yes","4","9_most-yes-stot_trgt6_find.png","99","4","1901939.00","1898403.96",3535,"correct","most","2","Najwięcej guzików znalazł prosiaczek.",8.17046857833067,"subj","congruent"
"1120","v2p3","yes","4","practice_1.png","6","4","844584.00","841238.14",3345,"correct","practice","2","Lew zjadł dużo kiełbasek.",8.11522197256233,"obj","congruent"
"1121","v2p3","yes","4","practice_2.png","2","4","800091.00","794490.40",5600,"correct","practice","2","Prosiaczek wypił mało herbaty.",8.63052187672324,"obj","congruent"
"1122","v2p3","yes","4","practice_3.png","3","4","809905.00","807106.47",2798,"correct","practice","2","Miś przyniósł dwa kasztany.",7.93666015522543,"obj","congruent"
"1123","v2p4","no","2","1_filler-no_Trgt-3_eat.png","83","2","966916.00","964452.72",2463,"correct","filler","2","Miś zjadł parę arbuzów.",7.80913539812054,"obj","incongruent"
"1124","v2p4","no","2","1_most-no-sfof_trgt6_eat.png","33","2","589002.00","586754.21",2247,"correct","most","2","Najwięcej rogalików zjadł pies.",7.71735127218533,"subj","incongruent"
"1125","v2p4","no","2","10_filler-no_Trgt-3_find.png","22","2","483582.00","481359.28",2222,"correct","filler","2","Miś znalazł cztery wieszaki.",7.70616297019958,"obj","incongruent"
"1126","v2p4","no","2","10_obj-nichtnur-no_trgt3_find.png","52","2","714259.00","712264.85",1994,"correct","only","2","Osioł znalazł nie tylko zegarki.",7.59789795052178,"obj","incongruent"
"1127","v2p4","no","2","11_filler-no_Trgt-5_catch.png","20","2","470690.00","468893.21",1796,"correct","filler","2","Pies złapał kilka żabek.",7.49331724886215,"obj","incongruent"
"1128","v2p4","no","2","11_subj-nichtnur-no_trgt5_catch.png","96","2","1047009.00","1045298.84",1710,"correct","only","2","Motyle złapał nie tylko pies.",7.44424864949671,"subj","incongruent"
"1129","v2p4","no","2","12_filler-no_Trgt-6_catch.png","93","2","1030518.00","1028599.63",1918,"correct","filler","2","Osioł złapał cztery pająki.",7.55903825544338,"obj","incongruent"
"1130","v2p4","no","2","12_most-no-sfof_trgt3_catch.png","59","2","787879.00","786444.62",1434,"correct","most","2","Najwięcej prosiaczek złapał piłek.",7.26822302115957,"obj","incongruent"
"1131","v2p4","no","2","13_filler-no_Trgt-5_bring.png","35","2","600845.00","599003.62",1841,"correct","filler","2","Pies przyniósł trzy linijki.",7.51806418123308,"obj","incongruent"
"1132","v2p4","no","2","13_most-no-sfof_trgt5_bring.png","37","2","612950.00","610986.39",1963,"correct","most","2","Najwięcej gwoździ przyniósł lew.",7.58222919427646,"subj","incongruent"
"1133","v2p4","no","2","14_filler-no_Trgt-3_bring.png","80","2","947811.00","946003.60",1807,"correct","filler","2","Lew przyniósł pięć siekierek.",7.49942329059223,"obj","incongruent"
"1134","v2p4","no","2","14_obj-nichtnur-no_trgt5_bring.png","67","2","840266.00","838992.08",1273,"correct","only","2","Miś przyniósł nie tylko ołówki.",7.14913159855741,"obj","incongruent"
"1135","v2p4","no","2","15_filler-no_Trgt-6_paint.png","58","2","781994.00","780161.59",1832,"correct","filler","2","Prosiaczek namalował pięć krzyżyków.",7.51316354523408,"obj","incongruent"
"1136","v2p4","no","2","15_subj-nichtnur-no_trgt6_paint.png","56","2","764529.00","763279.06",1249,"correct","only","2","Słonka namalował nie tylko prosiaczek.",7.13009851012558,"subj","incongruent"
"1137","v2p4","no","2","16_filler-no_Trgt-5_paint.png","18","2","458037.00","456143.82",1893,"correct","filler","2","Osioł namalował cztery drzewka.",7.54591815120932,"obj","incongruent"
"1138","v2p4","no","2","16_most-no-sfof_trgt5_paint.png","92","2","1024663.00","1022499.93",2163,"correct","most","2","Najwięcej miś namalował trójkątów.",7.67925142595306,"obj","incongruent"
"1139","v2p4","no","2","17_filler-no_Trgt-6_take.png","36","2","606946.00","605036.65",1909,"correct","filler","2","Królik zabrał cztery świeczki.",7.55433482372575,"obj","incongruent"
"1140","v2p4","no","2","17_most-no-sfof_trgt3_take.png","84","2","972485.00","970952.42",1532,"correct","most","2","Najwięcej pudełek zabrał pies.",7.33432935030054,"subj","incongruent"
"1141","v2p4","no","2","18_filler-no_Trgt-5_take.png","75","2","890498.00","887673.08",2824,"correct","filler","2","Królik zabrał sześć markerów.",7.94590959861313,"obj","incongruent"
